Lot_Number,Client,Commercial,Client_Sample_ID,Common_Name,Sample_Type,Phylum,Class,Genus,Species,Sample_Form,Region,Town,Site,Analysis_by,Isotopes,ZooMS,AAR,Lipid,DNA,Other_Analysis,Return_Sample,Returned,Return_Date,Archive_Box,Extra_Information,Date_Recieved,
8957,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I-3,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8958,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I-2 1/1,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8959,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I-2 2/2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8960,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8961,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I1,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8962,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8963,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I3 1/2?,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8964,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 I3 2/2?,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8965,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F-4,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8966,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F-3,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8967,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F-2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8968,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8969,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F1 1/2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8970,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F1 2/2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8971,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8972,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 F3,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8973,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 H-4,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8974,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 H-3,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8975,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 H-2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8976,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 H-1,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8977,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 H1,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8978,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 H2,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8979,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Soil,,Star Carr,SC08 SC23 H3,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,27-0-,"Sample From: Nicky Milner, Date Excavated: 2008",22/01/2013,
8980,0,FALSE,LEGACY,Unknown,Peptide,,,,,5mgs peptide in TFA salt,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Chem A-0-D016,"Extra Information: University of Patras 26500 Dept of Organic Chemistry Greece. peptide MOG 36-55, Sample From: Matthea Leronimaki",21/12/2021,
8981,0,FALSE,LEGACY,Unknown,Peptide,,,,,5mgs peptide in TFA salt,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Chem A-0-D016,"Extra Information: University of Patras 26500 Dept of Organic Chemistry Greece. peptide MOG 1-22, Sample From: Matthea Leronimaki",21/12/2021,
8982,0,FALSE,LEGACY,Unknown,Peptide,,,,,5mgs peptide in TFA salt,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Chem A-0-D016,"Extra Information: University of Patras 26500 Dept of Organic Chemistry Greece. peptide MOG 97-108, Sample From: Matthea Leronimaki",21/12/2021,
8983,0,FALSE,LEGACY,Unknown,Phytolith,,,,,Residue - processed previously,,Star Carr,Various,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,0,Sample From: Nicky Milner,28/01/2013,
8984,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1380,,Bornais,11505,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8985,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,946,,Bornais,9644,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8986,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,946,,Bornais,9641,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8987,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1091,,Bornais,9440,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8988,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1091,,Bornais,9475,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8989,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1091,,Bornais,9475,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8990,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,596,,Bornais,9557,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8991,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1209,,Bornais,9972,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8992,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1209,,Bornais,9969,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8993,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1211,,Bornais,9975,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8994,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1220,,Bornais,9992,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8995,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1278,,Bornais,9444,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8996,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2030,,Bornais,11501,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8997,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1260,,Bornais,9468,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8998,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1278,,Bornais,9444,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
8999,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1234,,Bornais,9491,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9000,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1234,,Bornais,9492,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9001,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1234,,Bornais,9490,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9002,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1234,,Bornais,9489,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9003,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1380,,Bornais,11511,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9004,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1231,,Bornais,9496,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9005,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1234,,Bornais,9490,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9006,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1380,,Bornais,11507,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9007,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1380,,Bornais,11517,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 1-0-,Sample From: Jacqui Mulville,30/01/2013,
9008,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2283,,Bornais,11274,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9009,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2283,,Bornais,11275,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9010,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2285,,Bornais,11279,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9011,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2285,,Bornais,11280,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9012,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2281,,Bornais,11294,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9013,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2241,,Bornais,11980,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9014,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2248,,Bornais,11998,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9015,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2241,,Bornais,11978,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9016,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2249,,Bornais,11990,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9017,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2286,,Bornais,11300,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9018,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2286,,Bornais,11301,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9019,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2287,,Bornais,11309,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9020,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2286,,Bornais,11297,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9021,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2291,,Bornais,11307,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9022,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2297,,Bornais,11316,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9023,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2242,,Bornais,11981,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9024,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2242,,Bornais,11984,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2-0-,Sample From: Jacqui Mulville,30/01/2013,
9025,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2646,,Bornais,11433,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2`-0-,Sample From: Jacqui Mulville,30/01/2013,
9026,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2645,,Bornais,11413,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2`-0-,Sample From: Jacqui Mulville,30/01/2013,
9027,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2646,,Bornais,11434,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2`-0-,Sample From: Jacqui Mulville,30/01/2013,
9028,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2647,,Bornais,11441,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2`-0-,Sample From: Jacqui Mulville,30/01/2013,
9029,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2647,,Bornais,11439,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2`-0-,Sample From: Jacqui Mulville,30/01/2013,
9030,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2649,,Bornais,11446,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2`-0-,Sample From: Jacqui Mulville,30/01/2013,
9031,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2652,,Bornais,11451,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 2`-0-,Sample From: Jacqui Mulville,30/01/2013,
9032,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2698,,Bornais,12050,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9033,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2701,,Bornais,12062,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9034,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2682,,Bornais,12019,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9035,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2680,,Bornais,12014,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9036,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2682,,Bornais,12028,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9037,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2686,,Bornais,12029,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9038,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2715,,Bornais,12089,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9039,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2717,,Bornais,12092,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9040,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2692,,Bornais,12042,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9041,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2691,,Bornais,12036,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9042,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2695,,Bornais,12046,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9043,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2715,,Bornais,12091,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9044,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2712,,Bornais,12079,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9045,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2715,,Bornais,12088,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9046,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2702,,Bornais,12064,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9047,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2692,,Bornais,12041,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9048,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2683,,Bornais,12021,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9049,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2692,,Bornais,12038,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9050,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2688,,Bornais,12023,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9051,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2697,,Bornais,12049,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9052,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2700,,Bornais,12056,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9053,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2701,,Bornais,12059,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9054,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,2685,,Bornais,12025,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9055,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7545,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9056,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7581,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9057,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7598,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9058,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7577,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9059,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7557,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9060,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7598,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9061,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7562,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
9062,0,FALSE,LEGACY,Unknown,Eggshell,Chordata,Aves,,,1514,,Bornais,7602,0,FALSE,FALSE,FALSE,FALSE,FALSE,LEGACY,ARCHIVE,NO,,Box 3-0-,Sample From: Jacqui Mulville,30/01/2013,
